"n","rf","rf.bias","rf.cr","rf.se","truth"
1000,6.78889359471439,2.3370035947144,1,3.07833863255063,4.45189
1000,7.03937719988068,2.58748719988068,1,3.40933128143639,4.45189
1000,1.54544814051301,-2.90644185948699,1,3.91049448754589,4.45189
1000,1.55277350418345,-2.89911649581655,1,2.67145534992644,4.45189
1000,3.49932685970072,-0.952563140299283,1,2.80721491567469,4.45189
1000,4.47123901992605,0.0193490199260467,1,2.67494521147324,4.45189
1000,10.5722402816374,6.12035028163739,1,3.35627376112794,4.45189
1000,5.07377284038903,0.621882840389034,1,2.34310266675807,4.45189
1000,1.2152056762376,-3.2366843237624,1,2.92410334050967,4.45189
1000,1.76592741427208,-2.68596258572792,1,3.73503645179509,4.45189
1000,1.92048968205842,-2.53140031794157,1,3.31834558897958,4.45189
1000,2.29765811976392,-2.15423188023608,1,3.07330957656347,4.45189
1000,1.10659237515285,-3.34529762484715,1,3.6649922463374,4.45189
1000,5.88652408497872,1.43463408497873,1,3.30318183054924,4.45189
1000,5.5153890964687,1.0634990964687,1,2.75404761318629,4.45189
1000,1.35328298366641,-3.09860701633359,1,2.75977627679671,4.45189
1000,5.57507866466803,1.12318866466803,1,2.8427365679258,4.45189
1000,7.60240972627393,3.15051972627393,1,2.90123092916814,4.45189
1000,0.919588525049619,-3.53230147495038,1,2.61405047075173,4.45189
1000,5.91087480426537,1.45898480426537,1,2.78988632167167,4.45189
1000,3.07726593962083,-1.37462406037917,1,3.47940709083311,4.45189
1000,-1.80011971459956,-6.25200971459956,0,3.10463037208658,4.45189
1000,-0.713402016271189,-5.16529201627119,1,2.86879227360006,4.45189
1000,1.43950115387118,-3.01238884612881,1,2.72091188281932,4.45189
1000,1.3908181882556,-3.0610718117444,1,4.29835621384989,4.45189
1000,1.5943694011012,-2.8575205988988,1,2.99911695240923,4.45189
1000,1.53042744326267,-2.92146255673732,1,2.95845227639934,4.45189
1000,3.84889255216397,-0.602997447836032,1,3.09971542404735,4.45189
1000,1.93340429764258,-2.51848570235742,1,1.84722573466536,4.45189
1000,4.7101947334227,0.258304733422705,1,3.09889635684987,4.45189
1000,3.34703749004,-1.10485250996,1,3.50901850659201,4.45189
1000,4.52680190603632,0.0749119060363199,1,3.02299726300987,4.45189
1000,-1.61380937234293,-6.06569937234293,1,4.13936456177323,4.45189
1000,7.26175051273246,2.80986051273246,1,3.78019574666776,4.45189
1000,1.35869721774465,-3.09319278225535,1,2.89828024678922,4.45189
1000,3.29001746897214,-1.16187253102786,1,3.27274252130002,4.45189
1000,2.5132471408198,-1.9386428591802,1,3.61470048986934,4.45189
1000,5.690094993292,1.238204993292,1,3.54325425264453,4.45189
1000,3.42848500620241,-1.02340499379758,1,3.15412184214694,4.45189
1000,7.5608893516057,3.1089993516057,1,3.39486298897656,4.45189
1000,5.336191665353,0.884301665353,1,4.13153566348856,4.45189
1000,5.72945940595221,1.27756940595221,1,3.55769569377655,4.45189
1000,5.53675545640652,1.08486545640652,1,3.6405446983205,4.45189
1000,3.16778457196215,-1.28410542803785,1,2.9815655923418,4.45189
1000,4.919106775271,0.467216775271005,1,2.89343742409966,4.45189
1000,3.61217723881256,-0.839712761187435,1,2.6562007141814,4.45189
1000,3.5276183453987,-0.924271654601299,1,3.01117522380865,4.45189
1000,0.552870034952477,-3.89901996504752,1,3.02454529332474,4.45189
1000,5.08392442892292,0.632034428922921,1,2.42584085384059,4.45189
1000,4.43022994435681,-0.0216600556431885,1,2.87820583819898,4.45189
1000,4.39190768924665,-0.0599823107533481,1,2.87924835399763,4.45189
1000,3.77120230237009,-0.680687697629907,1,3.03034490325757,4.45189
1000,2.94831383994767,-1.50357616005233,1,3.01985233899518,4.45189
1000,4.86939091367938,0.417500913679383,1,2.96789201374454,4.45189
1000,5.61328434024648,1.16139434024648,1,3.25795457957918,4.45189
1000,7.27292868808102,2.82103868808102,1,3.66752331230304,4.45189
